client_id|age_start_observed|age_end|is_truncated|is_censored|is_dead|date_start_observed|date_end_observed
81785546|0.0|50.57209882209951|False|True|False|1895-04-11|1945-11-06
1117672|1.8725246588412572|78.5816680074238|True|False|True|1820-01-01|1896-09-16
41182467|34.530148286917886|85.97774493713796|True|False|True|1820-01-01|1871-06-13
56183997|29.16587299793627|97.67276936478488|True|False|True|1820-01-01|1888-07-04
51748508|0.0|46.529174689360126|False|True|False|1910-12-26|1957-07-07
82254973|0.0|13.411818629340628|False|False|True|1871-02-10|1884-07-10
80131443|0.0|24.85363271098268|False|False|True|1879-05-26|1904-04-03
73699692|0.0|49.88621674527216|False|True|False|1820-10-21|1870-09-10
96917557|0.0|6.10754435301955|False|True|False|1869-04-30|1875-06-09
4452866|5.901111812650569|13.85948126173007|True|True|False|1820-01-01|1827-12-16
81534382|25.66010677528726|86.33561242570724|True|False|True|1820-01-01|1880-09-03
63640925|0.0|81.71473258332472|False|False|True|1905-05-04|1987-01-20
87606567|2.8248524809917086|11.86366171898023|True|True|False|1820-01-01|1829-01-14
86490967|0.0|85.11166025458388|False|False|True|1875-07-11|1960-08-21
20647381|0.0|1.7457259432575878|False|True|False|1892-05-24|1894-02-20
75760829|0.0|7.564730779907857|False|True|False|1917-03-09|1924-10-01
11708459|21.57389987805664|80.77089140388844|True|False|True|1820-01-01|1879-03-13
42081188|8.148398594864581|19.35638832303227|True|True|False|1820-01-01|1831-03-17
83805093|21.12741096916383|89.27959725355853|True|False|True|1820-01-01|1888-02-25
18559299|0.0|1.7833913788876583|False|True|False|1918-03-13|1919-12-25
68128196|0.0|10.72360790732824|False|True|False|1845-10-02|1856-06-23
46651077|0.0|12.485897710094822|False|True|False|1901-10-19|1914-04-14
57602943|0.0|45.06774193877078|False|False|True|1908-10-15|1953-11-09
75250665|0.0|19.5742416278629|False|False|True|1901-02-21|1920-09-18
21571989|0.0|89.52025996302483|False|False|True|1893-04-26|1982-11-03
75096963|18.522508692885463|38.73143827902519|True|False|True|1820-01-01|1840-03-17
5685385|0.0|51.115394161095125|False|False|True|1887-06-19|1938-08-01
19387335|0.0|51.36926787981898|False|True|False|1834-07-21|1885-12-02
40820709|0.0|24.33874089675579|False|True|False|1865-12-05|1890-04-07
15746483|0.0|98.1550383847556|False|False|True|1896-07-01|1994-08-28
38014274|0.0|88.65027144963494|False|True|False|1842-04-17|1930-12-11
53833524|22.791940706605534|35.081894409570616|True|False|True|1820-01-01|1832-04-15
47997454|0.0|24.93677552303398|False|True|False|1855-09-10|1880-08-17
90013604|0.0|54.10074856028332|False|False|True|1905-09-06|1959-10-13
27041425|0.0|18.10504112317953|False|True|False|1837-07-08|1855-08-16
82751074|47.324183911370056|51.8716778127327|True|False|True|1820-01-01|1824-07-18
37093450|0.0|39.451877790645874|False|True|False|1898-04-27|1937-10-10
95716982|0.0|76.04183566303014|False|False|True|1890-07-11|1966-07-28
75258286|0.0|77.20829251311162|False|False|True|1888-03-02|1965-05-18
50839982|0.0|25.326071163046297|False|True|False|1890-03-03|1915-07-01
78534968|0.0|11.525497784937691|False|True|False|1883-07-06|1895-01-14
39320184|0.0|51.43132839742856|False|True|False|1908-06-04|1959-11-09
93307761|0.0|32.26221395167116|False|True|False|1899-01-17|1931-04-24
89110871|0.0|40.72596309282252|False|True|False|1905-03-23|1945-12-13
90526502|0.2164104335036967|77.66991918604299|True|False|True|1820-01-01|1897-06-14
35298155|0.0|87.57834719539889|False|False|True|1830-10-14|1918-05-14
91579275|0.0|25.57193742365183|False|False|True|1849-08-04|1875-03-01
46864329|24.38093947535652|64.66121688067436|True|False|True|1820-01-01|1860-04-12
68247177|0.0|43.81354709539782|False|True|False|1828-08-31|1872-06-24
23728851|0.0|31.267844012091537|False|False|True|1896-04-24|1927-08-02
83191776|0.0|9.802266312236972|False|True|False|1900-04-03|1910-01-21
61728258|0.0|27.8662312257876|False|True|False|1871-06-20|1899-05-02
63915876|28.58975697354002|90.90554189482636|True|False|True|1820-01-01|1882-04-25
14186000|0.0|40.85102367569845|False|False|True|1869-05-11|1910-03-19
47761336|0.0|75.08110799587925|False|False|True|1904-12-10|1980-01-09
48589490|0.0|73.72572500681788|False|True|False|1848-06-15|1922-03-09
17710467|0.0|47.28654396229295|False|False|True|1825-04-26|1872-08-09
50000931|45.66615548840618|55.41301026366181|True|True|False|1820-01-01|1829-09-30
2625395|0.0|81.79727397845879|False|False|True|1911-09-24|1993-07-11
14755005|2.5366384775883404|24.00928566026645|True|True|False|1820-01-01|1841-06-21
1764811|0.0|14.319982614623903|False|True|False|1839-02-09|1853-06-05
1641836|7.405773533637173|8.346748297188652|True|True|False|1820-01-01|1820-12-09
52626014|0.0|4.034098261437614|False|True|False|1878-05-12|1882-05-24
52057150|0.0|28.661322621169628|False|False|True|1899-06-08|1928-02-06
10802762|0.0|26.456776232356813|False|True|False|1874-10-07|1901-03-23
26345380|7.225746881578296|37.00171758111272|True|False|True|1820-01-01|1849-10-10
25124932|0.0|3.2540420879589447|False|True|False|1869-03-29|1872-06-29
80659717|0.0|48.05054310409481|False|True|False|1876-02-29|1924-03-19
14808036|18.77723067980338|49.18019697543493|True|False|True|1820-01-01|1850-05-27
55141761|0.0|67.25738082747276|False|True|False|1881-09-28|1949-01-01
30157739|0.0|60.66474697038208|False|False|True|1827-08-22|1888-04-21
92819117|14.282395139271536|78.47072847967706|True|False|True|1820-01-01|1884-03-09
39942957|0.0|62.01511313401835|False|True|False|1851-05-21|1913-05-27
39979136|0.0|42.4516895621125|False|True|False|1856-10-16|1899-03-31
91946119|0.0|53.267276592690926|False|True|False|1861-04-19|1914-07-27
42834315|0.0|43.19089435728878|False|False|True|1847-07-26|1890-10-04
36190634|0.0|13.83145644832707|False|True|False|1827-09-05|1841-07-05
67819937|0.0|23.535680371088343|False|True|False|1898-04-01|1921-10-14
38171057|0.0|25.483447541824077|False|True|False|1845-08-07|1871-01-31
61693965|1.5399680704743872|74.01951157387128|True|True|False|1820-01-01|1892-06-24
22946694|0.0|49.01335129820144|False|True|False|1912-01-18|1961-01-22
93855859|24.988938546719584|44.85254189767559|True|False|True|1820-01-01|1839-11-12
47509338|0.0|45.80106849280577|False|True|False|1850-07-30|1896-05-18
83462061|0.0|25.894562242783447|False|False|True|1918-08-22|1944-07-14
39422852|0.0|9.32579594312096|False|True|False|1915-12-20|1925-04-17
76304253|0.0|76.43771335073336|False|True|False|1858-04-22|1934-09-30
45226856|0.0|59.35428163900812|False|False|True|1865-01-23|1924-06-03
22887212|0.0|69.86218010274865|False|True|False|1875-03-12|1945-01-21
74228014|0.0|44.01606786090616|False|True|False|1843-07-21|1887-07-27
6310185|0.0|73.97552953443397|False|True|False|1822-03-19|1896-03-09
35609334|0.0|32.618306794365104|False|True|False|1905-01-19|1937-09-02
37499339|0.0|16.18624325333615|False|True|False|1869-01-13|1885-03-22
35765643|31.432160271688765|49.68902892774954|True|False|True|1820-01-01|1838-04-04
58352030|0.0|74.8423380349782|False|False|True|1849-04-22|1924-02-25
5395118|13.40408828434721|44.398644520596335|True|False|True|1820-01-01|1850-12-29
46857220|0.0|68.32955555005975|False|False|True|1848-07-13|1916-11-12
37909626|8.536548930307639|28.608664350684386|True|True|False|1820-01-01|1840-01-27
83568563|0.0|10.457271757092284|False|True|False|1876-11-15|1887-05-02
16098321|0.0|73.36734580967402|False|False|True|1919-07-31|1992-12-11
86500651|0.0|0.552955139190465|False|True|False|1852-06-09|1852-12-28
96239626|0.0|23.541519996221123|False|False|True|1903-05-27|1926-12-11
54610111|0.0|10.438775501075614|False|True|False|1856-10-13|1867-03-23
2312605|0.0|44.08103947752191|False|True|False|1885-01-05|1929-02-04
70186684|0.0|95.68995378330418|False|False|True|1875-03-05|1970-11-13
79857340|0.0|15.886813942015529|False|True|False|1847-05-12|1863-04-01
62721298|39.42478603710337|43.18599689641903|True|True|False|1820-01-01|1823-10-05
65399739|0.0|68.27444782798283|False|True|False|1852-10-18|1921-01-27
92074440|0.0|68.23237301828186|False|True|False|1846-12-04|1915-02-27
13509255|0.0|79.82312392851823|False|False|True|1886-06-15|1966-04-13
76142113|24.445191735586807|45.8595328044649|True|False|True|1820-01-01|1841-05-31
54268457|0.0|49.52456844613534|False|False|True|1894-05-31|1943-12-09
14256624|0.0|74.18766912771606|False|False|True|1856-02-01|1930-04-11
70612629|0.0|44.48134115298304|False|True|False|1918-10-11|1963-04-05
38375960|0.0|35.649267762067254|False|True|False|1875-04-20|1910-12-14
80307930|0.0|51.88079783113456|False|True|False|1820-06-27|1872-05-14
19247821|0.0|9.03007885369484|False|True|False|1851-09-10|1860-09-21
57832374|0.0|20.10010847536136|False|True|False|1894-03-14|1914-04-21
73832917|35.3001977477703|38.6289488079521|True|True|False|1820-01-01|1823-04-30
26073401|0.0|25.03168015520926|False|False|True|1842-02-07|1867-02-19
71677249|0.0|39.72036972391744|False|False|True|1903-02-07|1942-10-28
2962278|0.0|35.4065849005605|False|True|False|1835-04-27|1870-09-22
50902545|0.0|49.97908537184883|False|True|False|1831-04-11|1881-04-03
2031697|0.0|13.056718882707884|False|True|False|1835-07-13|1848-08-02
40948210|0.0|50.78440457365683|False|True|False|1912-12-10|1963-09-23
18928323|0.0|28.32419947449439|False|True|False|1916-02-23|1944-06-20
85961742|0.0|29.329709196728537|False|True|False|1862-11-25|1892-03-25
58128245|0.0|58.86556865568985|False|True|False|1849-07-30|1908-06-11
95772090|0.0|2.990282495755161|False|True|False|1911-10-09|1914-10-05
91391492|0.0|81.26308346997783|False|False|True|1839-04-17|1920-07-23
2653398|0.0|33.40759929263359|False|True|False|1906-12-10|1940-05-07
36041255|0.0|65.3961089309303|False|False|True|1865-07-17|1930-12-10
66623546|0.0|98.1903671952237|False|False|True|1850-03-26|1948-06-04
18509082|0.0|63.86377150792489|False|True|False|1831-12-06|1895-10-17
24331934|12.10224625742098|40.15920619131103|True|False|True|1820-01-01|1848-01-21
10688120|0.0|3.43557306828386|False|False|True|1845-12-20|1849-05-27
66353238|0.0|3.5718439526730514|False|True|False|1902-02-07|1905-09-03
16071607|0.0|42.03403745506924|False|True|False|1910-01-31|1952-02-13
89044478|0.0|14.713227480098965|False|True|False|1848-08-22|1863-05-10
43954058|0.0|21.077322274336368|False|False|True|1833-03-24|1854-04-21
81463991|0.0|45.73096699196785|False|False|True|1831-11-15|1877-08-08
71571487|6.918575435639724|29.57447198811609|True|True|False|1820-01-01|1842-08-28
95465534|0.0|5.348257048069215|False|True|False|1820-07-07|1825-11-12
90045797|0.0|49.99409250890993|False|True|False|1864-08-04|1914-08-04
16436707|0.0|2.12296639619914|False|True|False|1834-06-07|1836-07-21
8075557|0.0|68.47594872440524|False|True|False|1821-12-20|1890-06-12
75372709|0.0|12.70926566771764|False|True|False|1893-08-20|1906-05-07
86534115|0.0|90.64845542986868|False|False|True|1852-01-29|1942-09-23
27572417|0.0|18.04177007505622|False|False|True|1828-06-13|1846-06-28
13184231|0.0|7.071352455955031|False|True|False|1866-08-28|1873-09-23
53102081|16.227796565108378|42.82254895653898|True|False|True|1820-01-01|1846-08-05
10078349|0.0|48.87630217500767|False|False|True|1871-10-22|1920-09-07
32409921|12.030993785577763|72.89673430405635|True|True|False|1820-01-01|1880-11-12
86386384|0.0|13.73757405054964|False|True|False|1836-08-29|1850-05-26
43181830|24.35759472780348|71.56390614057416|True|False|True|1820-01-01|1867-03-17
43871701|0.0|91.71427095231108|False|False|True|1908-11-04|2000-07-23
72638623|0.0|91.17443543413766|False|False|True|1820-05-25|1911-07-29
72151293|37.87204751111566|51.85132500177307|True|False|True|1820-01-01|1833-12-23
85071496|0.0|28.742457337173292|False|True|False|1885-09-10|1914-06-09
11500545|0.0|41.70437521972477|False|True|False|1860-12-14|1902-08-30
83131952|0.0|4.311548530457046|False|True|False|1911-08-08|1915-11-30
48706455|0.0|24.525502054542788|False|True|False|1864-11-25|1889-06-05
82980865|0.0|57.69929962004738|False|True|False|1838-09-26|1896-06-08
49784922|0.0|21.134184615591472|False|True|False|1887-02-28|1908-04-18
95126466|0.0|2.683943641946383|False|True|False|1904-03-16|1906-11-22
80094376|0.0|50.28231489267004|False|True|False|1913-12-13|1964-03-26
14703383|15.96527258741208|40.63918489772263|True|True|False|1820-01-01|1844-09-03
7665171|19.207895638259448|40.077516844509525|True|True|False|1820-01-01|1840-11-13
87429811|0.0|74.37544612735167|False|False|True|1908-03-16|1982-08-01
47346188|0.0|0.7334821693313587|False|True|False|1872-06-24|1873-03-19
34215891|0.0|24.380433413882383|False|True|False|1838-02-06|1862-06-25
81011254|0.0|1.4615344173469182|False|True|False|1860-10-07|1862-03-25
30380676|0.0|22.05861547544137|False|False|True|1849-07-26|1871-08-17
36627829|0.0|49.55896057413575|False|True|False|1887-04-20|1936-11-10
5010764|32.97135640743585|86.34515296491084|True|True|False|1820-01-01|1873-05-16
35487504|0.0|0.5967277153320163|False|True|False|1914-03-12|1914-10-16
26491872|29.18513779359491|45.574225093112055|True|False|True|1820-01-01|1836-05-22
50672304|0.0|69.53797662210131|False|False|True|1889-04-02|1958-10-17
73494895|0.0|21.121730719686877|False|True|False|1913-03-08|1934-04-22
42670672|0.0|4.9915194432611525|False|True|False|1830-11-19|1835-11-16
55968463|0.0|29.40927452976208|False|True|False|1849-09-17|1879-02-14
73332855|0.0|8.463028062367117|False|True|False|1919-03-18|1927-09-03
983715|0.0|38.70264189663389|False|True|False|1872-01-26|1910-10-10
42067012|0.0|8.984332406590745|False|True|False|1853-03-04|1862-02-27
94377964|0.0|30.51443259917893|False|False|True|1853-03-28|1883-10-02
7800384|0.0|52.69109854663264|False|True|False|1914-09-25|1967-06-05
38867559|0.0|15.205284746845328|False|False|True|1858-12-30|1874-03-15
59465319|17.421308208072958|50.97035246361023|True|True|False|1820-01-01|1853-07-19
50397254|0.0|56.47902898500704|False|False|True|1872-11-16|1929-05-11
66455174|23.569141821778743|24.671835315181763|True|True|False|1820-01-01|1821-02-06
89201081|34.54437092406508|35.10428838299911|True|True|False|1820-01-01|1820-07-23
59216842|0.0|27.66760591439337|False|True|False|1898-03-26|1925-11-26
36809022|0.0|51.05852596962245|False|True|False|1849-03-05|1900-03-27
40937124|0.0|50.23888293969444|False|True|False|1860-06-20|1910-09-17
57004006|0.0|57.88987172365698|False|True|False|1822-07-26|1880-06-15
35068443|0.0|65.20624883278599|False|True|False|1834-11-03|1900-01-17
31109874|7.330062612600457|27.66515533768139|True|True|False|1820-01-01|1840-05-02
73933297|0.0|29.23774148044898|False|False|True|1867-05-08|1896-08-02
86094425|0.0|92.75513008367857|False|False|True|1856-06-26|1949-03-30
76471503|0.0|41.8072587122027|False|True|False|1903-04-09|1945-01-29
11697979|0.0|6.624105999464405|False|True|False|1915-08-24|1922-04-08
40335840|0.0|61.6804907685646|False|False|True|1884-09-18|1946-05-26
25239531|0.0|30.5071850956279|False|True|False|1893-05-08|1923-11-10
42964723|0.0|53.09169042850895|False|False|True|1842-02-11|1895-03-17
87718929|0.0|16.877831237000247|False|True|False|1850-09-13|1867-07-31
26834883|0.0|19.458756181977588|False|True|False|1862-05-15|1881-10-29
53930676|0.0|2.252863890787046|False|True|False|1879-10-07|1882-01-07
52496943|0.0|56.42025180986867|False|False|True|1846-06-22|1902-11-24
18286016|29.301150978189224|68.15819434119958|True|False|True|1820-01-01|1858-11-09
36984894|5.398831376277727|22.14894709286095|True|True|False|1820-01-01|1836-09-30
79581989|3.6397203341788753|80.4411042810869|True|False|True|1820-01-01|1896-10-19
38908513|0.0|7.524517164507559|False|True|False|1821-11-13|1829-05-23
23459978|0.0|24.480812792076044|False|True|False|1866-09-02|1891-02-25
3665294|3.308354380725412|3.6088566084680127|True|True|False|1820-01-01|1820-04-19
61202274|2.7209630413791857|40.647661706865016|True|True|False|1820-01-01|1857-12-04
42349329|0.0|62.02769634388509|False|False|True|1868-06-20|1930-07-01
80798882|0.0|8.041160263211918|False|True|False|1914-09-26|1922-10-11
18270037|0.0|9.93506659651995|False|False|True|1833-04-01|1843-03-09
4650470|0.0|43.41383763852127|False|True|False|1829-02-19|1872-07-20
65070745|0.0|35.188004936092135|False|True|False|1896-03-23|1931-06-02
1411400|0.0|63.2448588367878|False|False|True|1864-05-30|1927-08-29
12398222|0.0|37.038048725621145|False|True|False|1896-06-17|1933-07-02
27419265|0.0|20.865349035160985|False|True|False|1919-01-31|1939-12-13
71208510|0.0|17.749861018169454|False|True|False|1848-03-11|1865-12-10
34960009|0.0|68.2656823237956|False|False|True|1864-09-22|1932-12-29
60169033|0.0|18.036824295918123|False|True|False|1840-08-02|1858-08-16
77510998|0.0|0.0630080270349905|False|True|False|1842-02-17|1842-03-12
59178208|29.030058001190945|96.84533320033486|True|False|True|1820-01-01|1887-10-25
15214316|0.0|40.7763832025272|False|False|True|1827-03-27|1868-01-05
94909999|0.0|45.47227483302587|False|True|False|1860-08-25|1906-02-15
9056515|0.0|4.694220516604633|False|False|True|1907-03-22|1911-12-01
54968183|0.0|55.205268664503365|False|False|True|1839-12-31|1895-03-15
7000590|0.0|42.8016422187423|False|False|True|1889-12-24|1932-10-13
29033587|0.0|27.39115395614756|False|True|False|1869-09-21|1897-02-11
69750809|0.0|89.44709235986198|False|False|True|1850-04-12|1939-09-23
34121835|43.14863317530999|46.13459926190252|True|False|True|1820-01-01|1822-12-26
35722265|0.6055278917883129|15.02566976127547|True|True|False|1820-01-01|1834-06-02
77768235|0.0|2.7586351873836628|False|True|False|1917-03-10|1919-12-13
58928255|0.0|13.554785946152275|False|False|True|1843-09-18|1857-04-08
38278182|39.5178859685736|94.52165725565344|True|False|True|1820-01-01|1875-01-02
72944042|0.0|47.61004839496019|False|False|True|1896-06-12|1944-01-23
1991407|0.0|3.178785699665461|False|True|False|1849-12-16|1853-02-19
18576614|0.6077228634581004|37.60491245009867|True|False|True|1820-01-01|1856-12-30
39459063|3.455172702665536|27.150836563119583|True|False|True|1820-01-01|1843-09-11
43515110|15.345758846443536|16.288089691838405|True|False|True|1820-01-01|1820-12-10
75728534|47.697034488017145|94.4156234023976|True|False|True|1820-01-01|1866-09-19
21397266|0.0|9.259664654057737|False|True|False|1911-08-17|1920-11-19
71321818|0.0|31.59228845477194|False|True|False|1897-03-04|1928-10-07
28574471|0.0|91.89107579600922|False|False|True|1843-03-09|1935-01-29
368005|0.0|90.97489733720434|False|False|True|1914-11-16|2005-11-06
68117693|22.651982859672803|39.21100443379815|True|True|False|1820-01-01|1836-07-23
77803961|0.0|5.3719863709351126|False|True|False|1824-11-10|1830-03-26
95222232|0.0|0.7432844530411411|False|True|False|1835-02-13|1835-11-12
49403693|7.996462764053746|55.45435062780694|True|False|True|1820-01-01|1867-06-16
17257669|0.0|2.268121064350172|False|True|False|1891-05-05|1893-08-10
75147817|3.438169640016256|15.908180126301758|True|False|True|1820-01-01|1832-06-20
15233644|0.0|22.188057504419444|False|False|True|1835-06-28|1857-09-04
95716348|0.0|46.61254556631904|False|False|True|1905-05-30|1952-01-09
68182119|0.0|8.391605899932653|False|True|False|1867-01-30|1875-06-22
30970589|46.38886796741403|57.67444130254528|True|True|False|1820-01-01|1831-04-15
29293479|8.273306794409912|13.247675844165888|True|False|True|1820-01-01|1824-12-21
13086395|0.0|12.955675237810183|False|True|False|1866-05-19|1879-05-03
54703970|0.0|80.20465552084909|False|False|True|1822-08-17|1902-11-01
29696|0.0|37.91507660609961|False|False|True|1901-06-27|1939-05-27
99494372|13.152401938279048|43.69549712240442|True|True|False|1820-01-01|1850-07-17
30050794|0.0|7.531215611037786|False|True|False|1873-12-30|1881-07-12
14971439|0.0|94.16254779847242|False|False|True|1897-08-23|1991-10-23
91650372|0.0|2.14384120956869|False|True|False|1849-09-26|1851-11-18
70511507|0.0|62.23509019048726|False|False|True|1904-04-09|1966-07-04
40041849|13.5576212914305|49.6812312889776|True|False|True|1820-01-01|1856-02-15
83649217|0.0|18.36128873463308|False|True|False|1834-06-17|1852-10-26
75624768|0.0|33.67471530107026|False|True|False|1894-05-07|1928-01-10
81997811|0.0|84.19362530164769|False|False|True|1914-04-13|1998-06-23
96064004|0.0|5.974723682368546|False|True|False|1847-04-02|1853-03-24
89038929|0.0|13.090891486265374|False|True|False|1913-07-28|1926-08-30
47799004|16.985140744370867|36.231628145248905|True|False|True|1820-01-01|1839-03-31
85146284|36.08904356204553|65.15033307897389|True|False|True|1820-01-01|1849-01-22
30060658|0.0|49.36587630375936|False|True|False|1877-02-11|1926-06-25
78758864|3.3533091122837178|39.382419930535264|True|True|False|1820-01-01|1856-01-11
47311041|0.0|29.85263049469004|False|True|False|1837-05-24|1867-04-01
25551952|0.0|2.1596372363801253|False|True|False|1858-06-10|1860-08-07
29320532|0.0|44.91281242929674|False|False|True|1855-05-11|1900-04-09
63614834|0.0|43.77473316300018|False|False|True|1827-01-19|1870-10-29
87569159|43.632792615805286|60.7348689765042|True|True|False|1820-01-01|1837-02-06
58801126|0.0|84.46182220075148|False|False|True|1846-05-06|1930-10-23
75061292|0.0|15.392099066080869|False|True|False|1863-05-16|1878-10-06
87002068|0.0|66.3093253184713|False|False|True|1905-07-09|1971-10-30
86817136|0.0|59.41357443628342|False|True|False|1821-09-09|1881-02-07
51044894|0.0|7.790700010841143|False|True|False|1844-05-28|1852-03-13
95561727|41.57113598783218|68.41121769541644|True|False|True|1820-01-01|1846-11-03
81132236|0.0|8.424669364155395|False|True|False|1884-05-05|1892-10-07
51659358|0.0|35.0837226863357|False|True|False|1835-02-23|1870-03-25
24388954|36.81188135970143|51.861914719191645|True|True|False|1820-01-01|1835-01-19
20081978|0.0|96.5956626845646|False|True|False|1820-03-26|1916-10-31
68813968|0.0|18.833340419666232|False|False|True|1820-07-06|1839-05-07
70926690|0.0|4.793537020270435|False|True|False|1822-11-19|1827-09-05
86208756|14.899457133967855|32.32487289310133|True|True|False|1820-01-01|1837-06-04
30479428|0.0|4.258451585767276|False|True|False|1849-10-28|1854-01-30
68585858|0.0|76.136078064127|False|False|True|1876-02-09|1952-03-31
93848927|2.8245800591915757|62.60431902845815|True|False|True|1820-01-01|1879-10-12
23337929|0.0|68.01645163029171|False|True|False|1889-12-14|1957-12-21
39278144|0.0|41.12478255683377|False|True|False|1885-08-14|1926-09-30
88476230|36.54892061772001|99.46983988739667|True|False|True|1820-01-01|1882-12-02
66293740|0.0|3.0478099166642685|False|True|False|1848-03-03|1851-03-21
51932971|0.0|68.02901959430069|False|True|False|1894-07-27|1962-08-07
56427089|0.0|46.27646688304111|False|True|False|1894-11-21|1941-03-03
79944030|0.0|20.848801995139247|False|True|False|1891-02-23|1911-12-31
3804546|0.0|57.46938081340328|False|False|True|1828-06-11|1885-11-30
85183982|0.0|71.57864469994182|False|False|True|1832-01-25|1903-08-25
11330629|0.0|78.78677349266127|False|False|True|1915-11-14|1994-08-28
45860103|0.0|14.020954983765222|False|True|False|1845-12-17|1859-12-25
14485753|0.0|0.2006582186828841|False|True|False|1853-02-15|1853-04-30
94076454|0.0|57.90892972199516|False|False|True|1834-07-06|1892-06-02
24830704|0.0|57.49883814821327|False|False|True|1844-04-26|1901-10-27
40915209|0.0|41.18247184058705|False|True|False|1825-01-23|1866-03-31
31304769|0.0|63.50654563994094|False|True|False|1828-06-19|1891-12-21
65555076|0.0|35.24573864716413|False|True|False|1829-10-13|1865-01-10
30887351|0.0|46.80221833137603|False|True|False|1888-09-24|1935-07-15
35417247|0.0|55.92233142102067|False|True|False|1871-02-09|1927-01-13
50964073|0.0|71.5075059862747|False|True|False|1911-11-25|1983-05-29
8035692|0.0|75.78418832971632|False|False|True|1893-09-26|1969-07-10
63954889|0.0|9.567060535271027|False|True|False|1828-07-29|1838-02-21
5672703|0.0|2.5017369626064503|False|True|False|1834-03-01|1836-08-31
69430011|15.61010565081309|94.3439185068596|True|False|True|1820-01-01|1898-09-25
90620487|0.0|52.76923762568882|False|True|False|1847-08-05|1900-05-13
82417813|0.0|25.825795486466|False|False|True|1899-02-17|1924-12-16
36910481|0.0|59.37224153322181|False|False|True|1918-05-16|1977-09-29
94636493|34.89267693496289|68.9107874887843|True|False|True|1820-01-01|1854-01-07
27517848|0.0|62.39998543560584|False|True|False|1908-08-13|1971-01-07
25380154|15.312672892273085|98.54166306309816|True|False|True|1820-01-01|1903-03-26
79135706|0.0|38.71719565482762|False|True|False|1835-03-08|1873-11-24
63736546|0.0|74.3865353166262|False|False|True|1868-07-28|1942-12-18
18245938|18.90011211476692|94.7158753118894|True|False|True|1820-01-01|1895-10-25
88775539|0.0|71.04810353100497|False|True|False|1905-05-24|1976-06-11
10268288|0.0|73.53532383561526|False|False|True|1871-03-23|1944-10-05
51908957|0.0|16.07677519655601|False|True|False|1841-02-12|1857-03-12
76764824|0.0|12.911021734999306|False|False|True|1916-05-11|1929-04-09
10399141|0.0|76.41746757675807|False|False|True|1880-10-16|1957-03-19
2784856|0.0|67.32929886640109|False|True|False|1895-11-01|1963-03-02
25417202|0.0|23.55963863593117|False|False|True|1896-04-17|1919-11-10
84731414|0.0|18.799831547659878|False|True|False|1875-12-11|1894-09-28
96344721|0.0|19.681407456527698|False|True|False|1894-11-17|1914-07-25
2730199|0.0|43.72028951604986|False|True|False|1910-05-19|1954-02-06
22573450|0.0|90.76539271644862|False|False|True|1910-12-24|2001-09-29
31113034|0.0|0.0457644075651156|False|True|False|1853-07-30|1853-08-16
64731134|0.0|55.71013182740068|False|True|False|1849-12-14|1905-08-31
47085358|0.0|82.23902868028266|False|False|True|1869-02-08|1951-05-07
51370423|0.0|26.099959672607067|False|True|False|1843-07-29|1869-09-03
21123047|0.0|92.67966757748358|False|False|True|1832-07-10|1925-03-16
42705464|0.0|19.868348856517706|False|True|False|1869-02-03|1888-12-17
65161947|0.0|1.4090382648108073|False|True|False|1889-09-19|1891-02-16
99612928|0.0|84.3788471544715|False|False|True|1880-12-06|1965-04-24
96746723|13.463460283141302|40.86889914482924|True|True|False|1820-01-01|1847-05-28
4593942|15.022060473541297|45.764083235027066|True|False|True|1820-01-01|1850-09-28
98708583|0.0|29.4588386879209|False|True|False|1904-06-21|1933-12-06
70153317|38.62891660882924|41.42180964898851|True|False|True|1820-01-01|1822-10-17
41022442|0.0|35.28798021297619|False|True|False|1851-01-27|1886-05-12
94893984|0.0|52.48690372417444|False|True|False|1844-06-15|1896-12-10
11487544|27.56799640799753|49.56313130524602|True|False|True|1820-01-01|1841-12-29
23558979|0.0|55.750861015756485|False|True|False|1899-08-23|1955-05-25
95512371|0.0|5.363414848490469|False|True|False|1854-02-06|1859-06-19
857695|0.0|16.724035057298387|False|False|True|1861-10-07|1878-06-28
5153114|32.7691039101637|36.26945478639227|True|False|True|1820-01-01|1823-07-02
98311671|0.0|33.86719299999535|False|False|True|1843-01-23|1876-12-05
22957625|0.0|67.61485756483984|False|True|False|1842-03-29|1909-11-09
43602452|0.0|55.27357283821825|False|False|True|1889-07-25|1944-11-03
74319881|11.67297456651972|32.88773388620094|True|True|False|1820-01-01|1841-03-19
74459427|0.0|20.11274277699219|False|True|False|1826-12-27|1847-02-06
7623536|0.0|8.989735523640153|False|True|False|1872-05-12|1881-05-08
52185455|0.0|49.15483544187906|False|True|False|1839-11-05|1888-12-31
27789860|0.0|81.60003490946613|False|True|False|1858-05-20|1939-12-26
83250550|0.0|5.553420496239209|False|True|False|1898-06-15|1904-01-04
7702155|0.0|27.004628747297264|False|True|False|1893-06-22|1920-06-24
69817378|26.854746745629797|53.076669519483765|True|False|True|1820-01-01|1846-03-22
10914819|26.690176839044398|39.53521709505571|True|True|False|1820-01-01|1832-11-04
76977706|0.0|91.48121525225824|False|False|True|1850-04-24|1941-10-17
85908052|19.13929098225647|79.01424371768456|True|False|True|1820-01-01|1879-11-16
13950394|0.0|94.78771463797624|False|False|True|1887-01-07|1981-10-23
